date,source,series_code,series_name,value
1983-07-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,10.08
1983-08-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.145671e-07
1983-08-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,9.11121206320362
1983-08-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,9.11
1983-09-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.263682e-07
1983-09-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,10.3006011324368
1983-09-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,10.3
1983-10-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.375727e-07
1983-10-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,8.86655028717669
1983-10-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,8.87
1983-11-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.477314e-07
1983-11-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,7.38424120483205
1983-11-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,7.38
1983-12-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.605502e-07
1983-12-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,8.67709911366168
1983-12-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,8.68
1984-01-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.760737e-07
1984-01-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,9.66893843794649
1984-01-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,9.67
1984-02-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.92802e-07
1984-02-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,9.50073747527316
1984-02-29,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,9.5
1984-03-01,ipea,br_ipca_ipea_index,IPCA geral - indice,2.100357e-07
1984-03-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,8.93854835530752
1984-03-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,8.94
1984-04-01,ipea,br_ipca_ipea_index,IPCA geral - indice,2.300794e-07
1984-04-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,9.54299673817356
1984-04-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,9.54
1984-05-01,ipea,br_ipca_ipea_index,IPCA geral - indice,2.509021e-07
1984-05-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,9.05022353152869
1984-05-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,9.05
1984-06-01,ipea,br_ipca_ipea_index,IPCA geral - indice,2.761935e-07
1984-06-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,10.080186654476
1984-06-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,10.08
1984-07-01,ipea,br_ipca_ipea_index,IPCA geral - indice,3.030524e-07
1984-07-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,9.72466766958673
1984-07-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,9.72
1984-08-01,ipea,br_ipca_ipea_index,IPCA geral - indice,3.313854e-07
1984-08-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,9.349208255734
1984-08-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,9.35
1984-09-01,ipea,br_ipca_ipea_index,IPCA geral - indice,3.703168e-07
1984-09-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,11.748073391284
1984-09-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,11.75
1984-10-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4.089675e-07
1984-10-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,10.4371986364108
1984-10-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,10.44
1984-11-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4.520168e-07
1984-11-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,10.5263376674186
1984-11-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,10.53
1984-12-01,ipea,br_ipca_ipea_index,IPCA geral - indice,5.061559e-07
1984-12-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,11.9772318197023
1984-12-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,11.98
1985-01-01,ipea,br_ipca_ipea_index,IPCA geral - indice,5.656761e-07
1985-01-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,11.7592623142395
1985-01-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,11.76
1985-02-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6.271382e-07
1985-02-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,10.8652460303697
1985-02-28,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,10.87
1985-03-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6.908698e-07
1985-03-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,10.1622895878452
1985-03-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,10.16
1985-04-01,ipea,br_ipca_ipea_index,IPCA geral - indice,7.474889e-07
1985-04-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,8.19533579264864
1985-04-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,8.2
1985-05-01,ipea,br_ipca_ipea_index,IPCA geral - indice,8.01277e-07
1985-05-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,7.19583929607517
1985-05-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,7.2
1985-06-01,ipea,br_ipca_ipea_index,IPCA geral - indice,8.693369e-07
1985-06-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,8.49392906572883
1985-06-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,8.49
1985-07-01,ipea,br_ipca_ipea_index,IPCA geral - indice,9.589916e-07
1985-07-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,10.3129983324072
1985-07-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,10.31
1985-08-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.0745459e-06
1985-08-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,12.0495633121291
1985-08-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,12.05
1985-09-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.1940075e-06
1985-09-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,11.1174031746806
1985-09-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,11.12
1985-10-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.3207687e-06
1985-10-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,10.616449226659
1985-10-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,10.62
1985-11-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.5053189e-06
1985-11-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,13.9729386379311
1985-11-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,13.97
1985-12-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.7322163e-06
1985-12-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,15.0730453195001
1985-12-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,15.07
1986-01-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.9811765e-06
1986-01-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,14.372350612334
1986-01-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,14.37
1986-02-01,ipea,br_ipca_ipea_index,IPCA geral - indice,2.233108e-06
1986-02-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,12.7162572340223
1986-02-28,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,12.72
1986-03-01,ipea,br_ipca_ipea_index,IPCA geral - indice,2.3396314e-06
1986-03-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,4.77018576799688
1986-03-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,4.77
1986-04-01,ipea,br_ipca_ipea_index,IPCA geral - indice,2.3578806e-06
1986-04-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,0.780003209052493
1986-04-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,0.78
1986-05-01,ipea,br_ipca_ipea_index,IPCA geral - indice,2.3908694e-06
1986-05-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,1.39908695970441
1986-05-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,1.4
1986-06-01,ipea,br_ipca_ipea_index,IPCA geral - indice,2.4212846e-06
1986-06-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,1.27213974966598
1986-06-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,1.27
1986-07-01,ipea,br_ipca_ipea_index,IPCA geral - indice,2.462696e-06
1986-07-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,1.71030699984629
1986-07-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,1.71
1986-08-01,ipea,br_ipca_ipea_index,IPCA geral - indice,2.5501983e-06
1986-08-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,3.55311008748136
1986-08-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,3.55
1986-09-01,ipea,br_ipca_ipea_index,IPCA geral - indice,2.5939494e-06
1986-09-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,1.71559599894644
1986-09-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,1.72
1986-10-01,ipea,br_ipca_ipea_index,IPCA geral - indice,2.6433156e-06
1986-10-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,1.90312887367812
1986-10-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,1.9
1986-11-01,ipea,br_ipca_ipea_index,IPCA geral - indice,2.7874369e-06
1986-11-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,5.45229256771305
1986-11-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,5.45
1986-12-01,ipea,br_ipca_ipea_index,IPCA geral - indice,3.1121777e-06
1986-12-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,11.6501578923634
1986-12-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,11.65
1987-01-01,ipea,br_ipca_ipea_index,IPCA geral - indice,3.523251e-06
1987-01-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,13.2085420443698
1987-01-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,13.21
1987-02-01,ipea,br_ipca_ipea_index,IPCA geral - indice,3.9684829e-06
1987-02-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,12.6369622828461
1987-02-28,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,12.64
1987-03-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4.6181985e-06
1987-03-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,16.3718886126484
1987-03-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,16.37
1987-04-01,ipea,br_ipca_ipea_index,IPCA geral - indice,5.5002395e-06
1987-04-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,19.0992440017466
1987-04-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,19.1
1987-05-01,ipea,br_ipca_ipea_index,IPCA geral - indice,6.6801157e-06
1987-05-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,21.4513604362137
1987-05-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,21.45
1987-06-01,ipea,br_ipca_ipea_index,IPCA geral - indice,7.9968603e-06
1987-06-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,19.7114041003811
1987-06-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,19.71
1987-07-01,ipea,br_ipca_ipea_index,IPCA geral - indice,8.7333762e-06
1987-07-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,9.21006335448926
1987-07-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,9.21
1987-08-01,ipea,br_ipca_ipea_index,IPCA geral - indice,9.1587212e-06
1987-08-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,4.87033868986431
1987-08-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,4.87
1987-09-01,ipea,br_ipca_ipea_index,IPCA geral - indice,9.871373e-06
1987-09-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,7.78112778452082
1987-09-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,7.78
1987-10-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.09789545e-05
1987-10-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,11.2201362464978
1987-10-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,11.22
1987-11-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.26344777e-05
1987-11-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,15.0790605790378
1987-11-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,15.08
1987-12-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.44221901e-05
1987-12-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,14.149476080044
1987-12-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,14.15
1988-01-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.7146457e-05
1988-01-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,18.8894119486055
1988-01-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,18.89
1988-02-01,ipea,br_ipca_ipea_index,IPCA geral - indice,1.98384369e-05
1988-02-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,15.6999192311274
1988-02-29,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,15.7
1988-03-01,ipea,br_ipca_ipea_index,IPCA geral - indice,2.33301029e-05
1988-03-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,17.6005096449912
1988-03-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,17.6
1988-04-01,ipea,br_ipca_ipea_index,IPCA geral - indice,2.7830389e-05
1988-04-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,19.289611020104
1988-04-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,19.29
1988-05-01,ipea,br_ipca_ipea_index,IPCA geral - indice,3.26783343e-05
1988-05-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,17.4196102684731
1988-05-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,17.42
1988-06-01,ipea,br_ipca_ipea_index,IPCA geral - indice,3.98675537e-05
1988-06-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,21.9999567113798
1988-06-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,22.0
1988-07-01,ipea,br_ipca_ipea_index,IPCA geral - indice,4.86025677e-05
1988-07-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,21.9100827347729
1988-07-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,21.91
1988-08-01,ipea,br_ipca_ipea_index,IPCA geral - indice,5.90958147e-05
1988-08-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,21.5899025433588
1988-08-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,21.59
1988-09-01,ipea,br_ipca_ipea_index,IPCA geral - indice,7.53176493e-05
1988-09-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,27.4500566281219
1988-09-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,27.45
1988-10-01,ipea,br_ipca_ipea_index,IPCA geral - indice,9.46139936e-05
1988-10-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,25.6199502763823
1988-10-31,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,25.62
1988-11-01,ipea,br_ipca_ipea_index,IPCA geral - indice,0.0001210492553
1988-11-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,27.9401182575175
1988-11-30,sidra,br_ipca_sidra_mom,IPCA geral - variacao mensal,27.94
1988-12-01,ipea,br_ipca_ipea_index,IPCA geral - indice,0.0001557904426
1988-12-01,ipea,br_ipca_ipea_mom,IPCA geral - variacao mensal,28.7000421554845
